Table	Row	Originally hidden
DT_NewShopItem	Sticker Wierd love	False
DT_NewShopItem	Sticker Crossair	False
DT_NewShopItem	Sticker RIP	False
DT_NewShopItem	Sticker Mind Control	False
DT_NewShopItem	Sticker robber	False
DT_NewShopItem	Sticker Molo	False
DT_NewShopItem	Sticker Molo holographic	False
DT_NewShopItem	Sticker Friendly ??	False
DT_NewShopItem	Sticker X-rays	False
DT_NewShopItem	Sticker trespassing	False
DT_NewShopItem	Sticker Little One	False
DT_NewShopItem	Sticker Little One holographic	False
DT_NewShopItem	Sticker Thermal	False
DT_NewShopItem	Sticker brass knuckles	False
DT_NewShopItem	Sticker bite	False
DT_NewShopItem	Sticker Spider	False
DT_NewShopItem	Sticker Moving target	False
DT_NewShopItem	Sticker OPos	False
DT_NewShopItem	Sticker Pink Skull	False
DT_NewShopItem	Sticker Good Life	False
DT_NewShopItem	Sticker Airsoft Rainbow	False
DT_NewShopItem	Sticker Biting	False
DT_NewShopItem	Sticker Venomous	False
DT_NewShopItem	Sticker Death from above	False
DT_NewShopItem	Sticker Gaz	False
DT_NewShopItem	Sticker Not Today	False
DT_NewShopItem	Sticker Bulging	False
DT_NewShopItem	Sticker Aberration	False
DT_NewShopItem	Sticker Medic	False
DT_NewShopItem	Sticker No Time	False
DT_NewShopItem	Sticker Target	False
DT_NewShopItem	CZ CZ-P-09 Slide	False
DT_NewShopItem	CZ-P-09 Trigger	False
DT_NewShopItem	Magazine CZ-P-09	False
DT_NewShopItem	CZ-P-09 Optic	False
DT_NewShopItem	CZ-P-09 Flashlight	False
DT_NewShopItem	Scorpion EVO3 Barrel	False
DT_NewShopItem	Scorpion EVO3 Trigger	False
DT_NewShopItem	Scorpion EVO3 Grip	False
DT_NewShopItem	Scorpion EVO3 Iron Frontsight	False
DT_NewShopItem	Scorpion EVO3 Optic Iron	False
DT_NewShopItem	Scorpion EVO3 Magazine	False
DT_NewShopItem	Scorpion EVO3 Base Black	False
DT_NewShopItem	Scorpion EVO3 Base FDE	False
DT_NewShopItem	Scorpion EVO3 Base Green	False
DT_NewShopItem	Scorpion EVO3 Base White	False
DT_NewShopItem	Scorpion EVO3 Barrel Black	False
DT_NewShopItem	Scorpion EVO3 Barrel FDE	False
DT_NewShopItem	Scorpion EVO3 Barrel Green	False
DT_NewShopItem	Scorpion EVO3 Barrel White	False
DT_NewShopItem	Scorpion EVO3 Grip Black	False
DT_NewShopItem	Scorpion EVO3 Grip FDE	False
DT_NewShopItem	Scorpion EVO3 Grip Green	False
DT_NewShopItem	Scorpion EVO3 Grip White	False
DT_NewShopItem	Kriss Vector BaseBlack	False
DT_NewShopItem	Kriss Vector Base Green	False
DT_NewShopItem	Kriss Vector Base FDE	False
DT_NewShopItem	Kriss Vector Base white	False
DT_NewShopItem	Kriss Vector Stock	False
DT_NewShopItem	Kriss Vector Stock Green	False
DT_NewShopItem	Kriss Vector Stock FDE	False
DT_NewShopItem	Kriss Vector Stock white	False
DT_NewShopItem	Kriss Vector Trigger	False
DT_NewShopItem	MP9 Base Green	False
DT_NewShopItem	MP9 Base Tan	False
DT_NewShopItem	MP9 Trigger	False
DT_NewShopItem	MP9 Stock	False
DT_NewShopItem	Grip magpul miad	False
DT_NewShopItem	Sniper Optic Scopeleupold 4x20	False
DT_NewShopItem	Sniper Optic Scopepso 6x36	True
DT_NewShopItem	Dragunov Stock ar15 mag pul ctr	True
DT_NewShopItem	Muzzle 43762x54r	True
DT_NewShopItem	SVD Trigger Tiger	False
DT_NewShopItem	SVD Underbarrel Tiger	False
DT_NewShopItem	SVD Magazine	False
DT_NewShopItem	UMP Base FDE	False
DT_NewShopItem	UMP Base Green	False
DT_NewShopItem	Benellim2 Trigger Gold	False
DT_NewShopItem	Drop The Mic	False
DT_NewShopItem	Xray Middle	False
DT_NewShopItem	FlashLight TacLight Klesh	False
DT_NewShopItem	Sticker Egun	False
DT_NewShopItem	FNFAL Barrel Tactical 1	False
DT_NewShopItem	FNFAL Trigger Tactical	False
DT_NewShopItem	FNFAL Muzzle Tactical	False
DT_NewShopItem	FNFALTactical Stock	False
DT_NewShopItem	FNFAL Barrel Para	False
DT_NewShopItem	FNFAL Stock Para	False
DT_NewShopItem	FNFAL Barrel	False
DT_NewShopItem	FNFAL Grip Default	False
DT_NewShopItem	FNFAL Magazine Long	True
DT_NewShopItem	FNFAL Magazine Medium	True
DT_NewShopItem	FNFAL Magazine Small	False
DT_NewShopItem	FNFAL Muzzle	False
DT_NewShopItem	FNFAL Stock	False
DT_NewShopItem	Dragunov Stock SVD ar15mag pul ctr	True
DT_NewShopItem	Dragunov Stock SVD tiger	False
DT_NewShopItem	SVD Muzzle Flash Hider	False
DT_NewShopItem	SVD Barrel Fullgrip	False
DT_NewShopItem	SVD Barrel Handguard	False
DT_NewShopItem	SVD Barrel Handguard Polymer Black	False
DT_NewShopItem	SVD Barrel Handguard Polymer Gold	False
DT_NewShopItem	SVD Barrel Handguard Polymer Green	False
DT_NewShopItem	SVD Barrel Handguard Blue	False
DT_NewShopItem	SVD Barrel Handguard Red	False
DT_NewShopItem	Kriss Vector Base Decal	False
DT_NewShopItem	Kriss Vector Base Camo	False
DT_NewShopItem	Kriss Vector Base Blood	False
DT_NewShopItem	Kriss Vector Base Snow	False
DT_NewShopItem	Glock17 Magazine KCI50rnd Snow	True
DT_NewShopItem	Kriss Vector Stock decal	False
DT_NewShopItem	Kriss Vector Stock Snow	False
DT_NewShopItem	Kriss Vector Stock Blood	False
DT_NewShopItem	Kriss Vector Stock Leaf	False
DT_NewShopItem	Sticker Fatal Error 0	False
DT_NewShopItem	Sniper Optic Ajack Scope	False
DT_NewShopItem	Optic Burris Fast Fire 3	False
DT_NewShopItem	Optic Burris Fast Fire C	False
DT_NewShopItem	Sniper Optic Burris XTR 14	False
DT_NewShopItem	Sniper Optic RETOTEC Vudu 6X24	False
DT_NewShopItem	Optic F8815X V1	False
DT_NewShopItem	Optic F8815X V2	False
DT_NewShopItem	Sniper Optic G3SG1 Scope	True
DT_NewShopItem	Optic Hensoldt 15X	True
DT_NewShopItem	Optic Holosun Reflex	False
DT_NewShopItem	Optic Iron Sight 1 Mount	False
DT_NewShopItem	Optic Iron Sight 2	False
DT_NewShopItem	Optic Iron Sight 3	False
DT_NewShopItem	Upperbarrel Iron Sight 4 FrontSight Black	False
DT_NewShopItem	Upperbarrel Iron Sight 4 FrontSight Tan	False
DT_NewShopItem	Canted Optic Leupold 45 Blue	False
DT_NewShopItem	Canted Optic Leupold 45 Forest	False
DT_NewShopItem	Canted Optic Leupold 45 Red	False
DT_NewShopItem	Upperbarrel Iron Sight 6 FrontSight	False
DT_NewShopItem	Upperbarrel Iron Sight 8 Front	False
DT_NewShopItem	Upperbarrel Iron Sight 9 Front	False
DT_NewShopItem	Optic Iron Sight 9	False
DT_NewShopItem	Sniper Optic Leupold RDS	False
DT_NewShopItem	M4 Rail Optic M4 Carry Handle	False
DT_NewShopItem	M16 M20 Optic 3 Rear Sight	True
DT_NewShopItem	Optic Micro Sight Glock	True
DT_NewShopItem	Optic RDS Reflex	False
DT_NewShopItem	Sniper Optic Schmidt Bender	False
DT_NewShopItem	Optic Sight 2 Rear Sight	True
DT_NewShopItem	Optic Trijicon MRO	False
DT_NewShopItem	Optic Trijicon Reflex	False
DT_NewShopItem	AR15 Magazine Simple	False
DT_NewShopItem	AKS74U Trigger	False
DT_NewShopItem	AKS74U Grip	False
DT_NewShopItem	AKS74U Magazine	False
DT_NewShopItem	AKS74U Stock	False
DT_NewShopItem	Barrel evac	True
DT_NewShopItem	Magazine Evacmag	False
DT_NewShopItem	Optic Evacoptic	True
DT_NewShopItem	Upperbarrel evac sight	False
DT_NewShopItem	Stock evac	False
DT_NewShopItem	Barrel PDW	True
DT_NewShopItem	PDW Trigger	False
DT_NewShopItem	Grip PDW	False
DT_NewShopItem	Magazine PDW	False
DT_NewShopItem	Optic PDW	False
DT_NewShopItem	Stock PDW	False
DT_NewShopItem	Magazine AR30810 Round	False
DT_NewShopItem	Magazine AR30820 Round	False
DT_NewShopItem	AR15 Magazine A120 Round	False
DT_NewShopItem	Underbarrel BipodGrip	False
DT_NewShopItem	M4 Barrel Handguard 1	False
DT_NewShopItem	M4 Barrel Handguard 2	False
DT_NewShopItem	M4 Barrel Handguard 3	False
DT_NewShopItem	M4 Barrel Handguard Short 1	False
DT_NewShopItem	M4 Barrel Handguard Short 2	False
DT_NewShopItem	M4 Barrel Handguard 5	False
DT_NewShopItem	M4 Barrel Handguard 9	False
DT_NewShopItem	M4 Barrel Handguard 10	False
DT_NewShopItem	M4 Barrel Handguard 11	False
DT_NewShopItem	M4 Barrel Handguard 12	False
DT_NewShopItem	M4 Barrel Handguard 15	False
DT_NewShopItem	M4 Barrel Handguard 17	False
DT_NewShopItem	M4 Barrel MLOK Handguard	False
DT_NewShopItem	M4 Grip Pistol 09	False
DT_NewShopItem	M4 Grip Pistol 10	False
DT_NewShopItem	M4 Stock 1	False
DT_NewShopItem	M4 Stock 2	False
DT_NewShopItem	M4 Stock 2 Blue	False
DT_NewShopItem	M4 Stock 2 Yellow	False
DT_NewShopItem	M4 Stock 4	False
DT_NewShopItem	M4 Stock 5	False
DT_NewShopItem	M4 Stock 6	False
DT_NewShopItem	M4 Stock 7	False
DT_NewShopItem	M4 Stock 8	False
DT_NewShopItem	M4 Stock 9	False
DT_NewShopItem	M4 Stock10	False
DT_NewShopItem	M4 Stock 12	False
DT_NewShopItem	M4 Stock 14	False
DT_NewShopItem	Dragunov Magazine G310 Round	False
DT_NewShopItem	Dragunov Magazine G320 Round	True
DT_NewShopItem	Dragunov Magazine G320 Round bis	True
DT_NewShopItem	Dragunov Magazine G330 Round	True
DT_NewShopItem	Barrel G3 Handguard 1 Black	False
DT_NewShopItem	Barrel G3 Handguard 1 Green	False
DT_NewShopItem	Barrel G3 Handguard 2	False
DT_NewShopItem	Barrel G3 Handguard 3	False
DT_NewShopItem	Barrel G3 Handguard 4	False
DT_NewShopItem	Barrel G3 Handguard 5	False
DT_NewShopItem	Barrel G3 Handguard 6	False
DT_NewShopItem	Barrel G3 Handguard 7	False
DT_NewShopItem	Pistol grip hogue OMRG	False
DT_NewShopItem	Stock G3 1	True
DT_NewShopItem	Stock G3 1 Green	True
DT_NewShopItem	Stock G3 2	True
DT_NewShopItem	Stock G3 3	False
DT_NewShopItem	Stock G3 4	False
DT_NewShopItem	Stock G3 5	True
DT_NewShopItem	M4A1 Stock Joker	False
DT_NewShopItem	M4A1 Barrel Joker	False
DT_NewShopItem	M4A1 Grip Joker	False
DT_NewShopItem	M4A1 Rail Optic Joker	False
DT_NewShopItem	M4A1 Trigger Joker	False
DT_NewShopItem	MP5 Base Wooden	False
DT_NewShopItem	MP5 Grip Wooden	False
DT_NewShopItem	MP5 Stock Wooden	False
DT_NewShopItem	FNFAL Stock Bone	False
DT_NewShopItem	Sticker robber holographic	False
DT_NewShopItem	AK47 Stock Bandage	False
DT_NewShopItem	AK47 Base Bandage	False
DT_NewShopItem	Mossberg590 Base Drawing	False
DT_NewShopItem	Mossberg590 Drawing Barrel	False
DT_NewShopItem	Mossberg590 Stock Drawing	False
DT_NewShopItem	Mossberg590 Pump Drawing	False
DT_NewShopItem	AK47 Grip Bandage	False
DT_NewShopItem	AK47 Base Asimov	False
DT_NewShopItem	AK47 Barrel Asimov	False
DT_NewShopItem	AK47 Grip Asimov	False
DT_NewShopItem	AK47 Stock Asimov	False
DT_NewShopItem	AK47 Base CrimeScene	False
DT_NewShopItem	AK47 Barrel CrimeScene	False
DT_NewShopItem	AK47 Grip CrimeScene	False
DT_NewShopItem	AK47 Stock Crime Scene	False
DT_NewShopItem	AK47 Base Iridescent	False
DT_NewShopItem	AK47 Trigger Iridescent	False
DT_NewShopItem	AK47 Grip Iridescent	False
DT_NewShopItem	AK47 Barrel Iridescent	False
DT_NewShopItem	AK47 Barrel Bloodymary	False
DT_NewShopItem	AK47 Stock Bloodymary	False
DT_NewShopItem	AK47 Magazine Bloodymary	False
DT_NewShopItem	AK47 Grip Bloodymary	False
DT_NewShopItem	AK47 Base Reliable	False
DT_NewShopItem	AKS74U Muzzle Reliable	False
DT_NewShopItem	AK47 Grip Reliable	False
DT_NewShopItem	AK47 Base Shadow	False
DT_NewShopItem	AK47 Barrel Shadow	False
DT_NewShopItem	AK47 Grip Shadow	False
DT_NewShopItem	AK47 Stock Shadow	False
DT_NewShopItem	AK47 Base Western Red	False
DT_NewShopItem	AK47 Barrel WesternRed	False
DT_NewShopItem	AK47 Grip WesternRed	False
DT_NewShopItem	AK47 Stock Western Red	False
DT_NewShopItem	AK47 Base Western White	False
DT_NewShopItem	AK47 Barrel WesternWhite	False
DT_NewShopItem	AK47 Grip WesternWhite	False
DT_NewShopItem	AK47 Stock Western White	False
DT_NewShopItem	AK47 Base Western Black	False
DT_NewShopItem	AK47 Barrel WesternBlack	False
DT_NewShopItem	AK47 Grip WesternBlack	False
DT_NewShopItem	AK47 Stock Western Black	False
DT_NewShopItem	AK47 Base IFriee	False
DT_NewShopItem	AK47 Barrel IFriee	False
DT_NewShopItem	AK47 Magazine Asimov	False
DT_NewShopItem	AK47 Magazine Crime Scene	False
DT_NewShopItem	M4A1 Base Receiver Asimov	False
DT_NewShopItem	M4A1 Barrel Asimov	False
DT_NewShopItem	M4A1 Grip Asimov	False
DT_NewShopItem	M4A1 Rail Optic Asimov	False
DT_NewShopItem	M4A1 Stock Asimov	False
DT_NewShopItem	M4A1 Trigger Asimov	False
DT_NewShopItem	M4A1 Base Receiver Splinter Night	False
DT_NewShopItem	M4A1 Barrel Splinter Night	False
DT_NewShopItem	M4A1 Grip Splinter Night	False
DT_NewShopItem	M4A1 Rail Optic Splinter Night	False
DT_NewShopItem	M4A1 Stock Splinter Night	False
DT_NewShopItem	M4A1 Trigger SplinterNight	False
DT_NewShopItem	M4A1 Base Receiver Ticket To Hell	False
DT_NewShopItem	M4A1 Barrel TicketToHell	False
DT_NewShopItem	M4A1 Grip TicketToHell	False
DT_NewShopItem	M4A1 Stock Ticket To Hell	False
DT_NewShopItem	M4A1 Trigger TicketToHell	False
DT_NewShopItem	M4A1 Base French Patriot	False
DT_NewShopItem	M4A1 Barrel French Patriot	False
DT_NewShopItem	M4A1 Grip FrenchPatriot	False
DT_NewShopItem	M4A1 Rail Optic French Patriot	False
DT_NewShopItem	M4A1 Stock French Patriot	False
DT_NewShopItem	M4A1 Base BCPD	False
DT_NewShopItem	M4A1 Barrel BCPD	False
DT_NewShopItem	M4A1 Grip BCPD	False
DT_NewShopItem	M4A1 Rail Optic BCPD	False
DT_NewShopItem	M4A1 Stock BCPD	False
DT_NewShopItem	M4A1 Base Western	False
DT_NewShopItem	M4A1 Barrel Western	False
DT_NewShopItem	M4A1 Grip Western	False
DT_NewShopItem	M4A1 Rail Optic Western	False
DT_NewShopItem	M4A1 Stock Western	False
DT_NewShopItem	Scar-H Barrel Soldier	False
DT_NewShopItem	Scar-H Barrel Ticket To Hell	False
DT_NewShopItem	Scar-H Base Crime Scene	False
DT_NewShopItem	Scar Grip CrimeScene	False
DT_NewShopItem	Scar-H Stock Crime Scene	False
DT_NewShopItem	Scar-H Base Abstract	False
DT_NewShopItem	Scar-H Stock Abstract	False
DT_NewShopItem	Scar-H Base Ticket To Hell	False
DT_NewShopItem	Scar Grip TicketToHell	False
DT_NewShopItem	Scar-H Stock Ticket To Hell	False
DT_NewShopItem	Scar-H Base Soldier	False
DT_NewShopItem	Scar Grip Soldier	False
DT_NewShopItem	Scar-H Stock Soldier	False
DT_NewShopItem	Fostech Base Chroma	False
DT_NewShopItem	Fostech Barrel Chroma	False
DT_NewShopItem	Fostech Grip Chroma	False
DT_NewShopItem	Fostech Stock Chroma	False
DT_NewShopItem	Fostech Base Leopard	False
DT_NewShopItem	Fostech Barrel Leopard	False
DT_NewShopItem	Fostech Grip Leopard	False
DT_NewShopItem	Fostech Stock Leopard	False
DT_NewShopItem	Fostech Base Soldier	False
DT_NewShopItem	Fostech Barrel Soldier	False
DT_NewShopItem	Fostech Grip Soldier	False
DT_NewShopItem	Fostech Stock Soldier	False
DT_NewShopItem	Fostech Base Dirty	False
DT_NewShopItem	Fostech Barrel Dirty	False
DT_NewShopItem	Fostech Grip Dirty	False
DT_NewShopItem	Fostech Stock Dirty	False
DT_NewShopItem	Mossberg590 Base Dirty	False
DT_NewShopItem	Mossberg590 Dirty Barrel	False
DT_NewShopItem	Mossberg590 Pump Dirty	False
DT_NewShopItem	UMP Base Ticket To Hell	False
DT_NewShopItem	UMP Stock Ticket To Hell	False
DT_NewShopItem	UMP Grip TicketToHell	False
DT_NewShopItem	UMP Base Ifriee	False
DT_NewShopItem	UMP Stock Ifriee	False
DT_NewShopItem	UMP Base Dirty	False
DT_NewShopItem	UMP Stock Dirty	False
DT_NewShopItem	UMP Grip Dirty	False
DT_NewShopItem	AR15V2 Stock Anime	False
DT_NewShopItem	AR15 Magazine Default Anime	False
DT_NewShopItem	AR15 Grip Tactical Anime	False
DT_NewShopItem	AR15 Base Anime	False
DT_NewShopItem	AR15V2 Barrel Anime	False
DT_NewShopItem	Bundle AR15 Base Anime	False
DT_NewShopItem	M16A4 Muzzle Anime	False
DT_NewShopItem	Optic Iron Sight 1 Rear Mount Anime	False
DT_NewShopItem	Upperbarrel Kac Anime	False
DT_NewShopItem	Trigger G28 Anime	False
DT_NewShopItem	Charm Pendant Smoke	False
DT_NewShopItem	Charm Ammo Pendant	False
DT_NewShopItem	Charm Ammo Pendant 2	False
DT_NewShopItem	Charm Card Operator Pendant	False
DT_NewShopItem	Charm Silver AK Pendant	False
DT_NewShopItem	AK47 Magazine Iridescent	False
DT_NewShopItem	AK47 Stock Iridescent	False
DT_NewShopItem	Trigger PDW Iridescent	False
DT_NewShopItem	Magazine CZ Translucent Orange	False
DT_NewShopItem	Magazine CZ Translucent Rouge	False
DT_NewShopItem	Magazine CZ Translucent Green	False
DT_NewShopItem	Glock17 Trigger Ifriee	False
DT_NewShopItem	Folding Base Receiver	False
DT_NewShopItem	Glock Series Slide Catalyst	False
DT_NewShopItem	Glock Series Slide Strike Industries	False
DT_NewShopItem	Glock Series Slide Zaffari	False
DT_NewShopItem	Glock17 Slide Default	False
DT_NewShopItem	Glock17 Slide Ifriee	False
DT_NewShopItem	Glock17 Threaded Barrel Default	False
DT_NewShopItem	Slide EMS-V1	False
DT_NewShopItem	Slide EMS-V1 Tan	False
DT_NewShopItem	Slide ESS-G1	False
DT_NewShopItem	Slide ESS-G1 Grey	False
DT_NewShopItem	Slide ESS-G1 Tan	False
DT_NewShopItem	Slide EVS-V2	False
DT_NewShopItem	Slide EVS-V2 Tan	False
DT_NewShopItem	M4A1 Base Receiver	False
DT_NewShopItem	Glock17 Base Receiver	False
DT_NewShopItem	Scar-H Base Receiver	False
DT_NewShopItem	FNFAL Base Receiver	False
DT_NewShopItem	Kriss Vector Base Receiver	False
DT_NewShopItem	MP5 Base Receiver	False
DT_NewShopItem	Dragunov Base Receiver	False
DT_NewShopItem	MP9 Base Receiver	False
DT_NewShopItem	Scorpion EVO3 Base Receiver	False
DT_NewShopItem	CZ-P-09 BaseReceiver	False
DT_NewShopItem	Tec9 Tec9 Base Receiver	False
DT_NewShopItem	Benelli Benelli BaseReceiver	False
DT_NewShopItem	RaiderX Base Receiver	False
DT_NewShopItem	Tenpoint Stealth Crossbow BaseReceiver	False
DT_NewShopItem	Uzi Base Receiver	False
DT_NewShopItem	Mossberg590 Base Receiver	False
DT_NewShopItem	UMP Base Receiver	False
DT_NewShopItem	Bundle Deagle Barbeled	False
DT_NewShopItem	Fostech Base Receiver	False
DT_NewShopItem	Kobra Base Receiver	False
DT_NewShopItem	M1911 Base Receiver	False
DT_NewShopItem	Revolver Base Receiver	False
DT_NewShopItem	Karambit Base Scorpion Blood	False
DT_NewShopItem	Karambit Base Arctic Echoez	False
DT_NewShopItem	Karambit Base Royal Fang	False
DT_NewShopItem	Karambit Base Violet Galaxy	False
DT_NewShopItem	Battery Drone Marmoset	False
DT_NewShopItem	CameraRatel2	False
DT_NewShopItem	Action Camera Go Go10 Camera	False
DT_NewShopItem	Base Antenna Marmoset	False
DT_NewShopItem	Drone Rotor Marmoset	False
DT_NewShopItem	Lockit Red	False
DT_NewShopItem	Drone Rotor Marmoset Blue	False
DT_NewShopItem	Drone Rotor Marmoset Red	False
DT_NewShopItem	Drone Kamikaze Frame	False
DT_NewShopItem	Battery Drone Kamikaze	False
DT_NewShopItem	Base Antenna Kamikaze	False
DT_NewShopItem	Drone Rotor Kamikaze	False
DT_NewShopItem	Drone Kamikaze Propeller	False
DT_NewShopItem	FPVCameraphoenix2	False
DT_NewShopItem	Drone Kamikaze Propeller Yellow	False
DT_NewShopItem	Drone Kamikaze Propeller Red	False
DT_NewShopItem	Drone Kamikaze Propeller Green	False
DT_NewShopItem	Drone Kamikaze Propeller Cyan	False
DT_NewShopItem	Drone Rotor Pulse	False
DT_NewShopItem	Drone Pulse Propeller	False
DT_NewShopItem	Drone Pulse Propeller Red	False
DT_NewShopItem	Drone Pulse Propeller Pink	False
DT_NewShopItem	Drone Pulse Propeller Orange	False
DT_NewShopItem	Base Antenna Pulse	False
DT_NewShopItem	Action Camera Support Marmoset	False
DT_NewShopItem	Drone Rotor Sentinel	False
DT_NewShopItem	Drone Sentinel Propeller	False
DT_NewShopItem	Battery Drone Sentinel	False
DT_NewShopItem	Sentinel Frame	False
DT_NewShopItem	Action Camera Support Marmoset Red	False
DT_NewShopItem	Action Camera Support Marmoset Black	False
DT_NewShopItem	Action Camera Go go Boss Camera	False
DT_NewShopItem	Action Camera Go Go Section Camera	False
DT_NewShopItem	Rotor Velox V2207V34-6S	False
DT_NewShopItem	FPVCameraHDMona	False
DT_NewShopItem	Battery Liion 6S2P 10000mAh 90 AXT 60	False
DT_NewShopItem	Base Antenna Matchsticks 200mm 58 Carbon	False
DT_NewShopItem	Propeller Cyclone T1050 Glass Fiber	False
DT_NewShopItem	Battery 4S2P 6000mAh 90 AXT 60	False
DT_NewShopItem	Phonix 2 Joshua	False
DT_NewShopItem	Glock Series Slide Zaffari 0	False
DT_NewShopItem	Glock Series Slide Zaffari 01	False
DT_NewShopItem	Glock Series Slide Strike Industries 0	False
DT_NewShopItem	Glock Series Slide Strike Industries 1	False
DT_NewShopItem	Glock Series Slide Strike Industries 2	False
DT_NewShopItem	Glock Series Slide Strike Industries 3	False
DT_NewShopItem	RC Kyoshin Shell Kyoshin	False
DT_NewShopItem	RC Kyoshin Spoiler	False
DT_NewShopItem	Base Antenna Kyoshin	False
DT_NewShopItem	RC Trataxes Shell Green	False
DT_NewShopItem	RC Trataxes Shell Red	False
DT_NewShopItem	RC Kyoshin Wheel Tire Slick	False
DT_NewShopItem	Revolver Barrel	False
DT_NewShopItem	Revolver Cylinder	False
DT_NewShopItem	Revolver Grip	False
DT_NewShopItem	Revolver Trigger	False
DT_NewShopItem	Revolver Hammer	False
DT_NewShopItem	Revolver Korth Barrel STX	False
DT_NewShopItem	Revolver Korth Barrel ALX	False
DT_NewShopItem	Revolver Korth Barrel Long STX	False
DT_NewShopItem	Revolver Korth Barrel Long ALX	False
DT_NewShopItem	Revolver Grip Korth STX	False
DT_NewShopItem	Revolver Grip Korth ALX	False
DT_NewShopItem	Revolver Korth Hammer STX	False
DT_NewShopItem	Revolver Korth Hammer ALX	False
DT_NewShopItem	Revolver 8 Barrel	False
DT_NewShopItem	Revolver Revolver8 Grip	False
DT_NewShopItem	Revolver Revolver8 Trigger	False
DT_NewShopItem	Uzi Magazine	False
DT_NewShopItem	Uzi Stock Old School	False
DT_NewShopItem	UZI Trigger	False
DT_NewShopItem	Uzi Muzzle Default	False
DT_NewShopItem	RC Kyoshin Shell AudoR-88	False
DT_NewShopItem	M1911 Threaded Barrel	False
DT_NewShopItem	M1911 Magazine	False
DT_NewShopItem	M1911 Slide	False
DT_NewShopItem	M16 M1911 Trigger	False
DT_NewShopItem	AK47 Magazine Shadow	False
DT_NewShopItem	Wheel P190Tire 14	False
DT_NewShopItem	Wheel P190Tire 15	False
DT_NewShopItem	Wheel P190Tire 16	False
DT_NewShopItem	Wheel P190Tire 17	False
DT_NewShopItem	Wheel P190Tire 18	False
DT_NewShopItem	Wheel P190 Tire 19	False
DT_NewShopItem	Wheel P190 Tire 20	False
DT_NewShopItem	Wheel P190 Tire 22	False
DT_NewShopItem	Wheel P190 Tire 23	False
DT_NewShopItem	Wheel P190 Tire 24	False
DT_NewShopItem	Wheel P190 Tire 25	False
DT_NewShopItem	RC Trataxes Shell Jeet Ragoner	False
DT_NewShopItem	Wheel Jeet Ragoner	False
DT_NewShopItem	M1911 Hammer	False
DT_NewShopItem	Kobra Slide	False
DT_NewShopItem	Kobra Threaded Barrel	False
DT_NewShopItem	Wheel Ranger Baja	False
DT_NewShopItem	Wheel Sand Bruiser250	False
DT_NewShopItem	Scar-H Magazine Abstract	False
DT_NewShopItem	M16A1 Barrel Fallout	False
DT_NewShopItem	M16A1 Grip Fallout	False
DT_NewShopItem	M16A1 Magazine Fallout	False
DT_NewShopItem	M16A1 Stock Fallout	False
DT_NewShopItem	M16A1 Trigger Fallout	False
DT_NewShopItem	Cross Dot	False
DT_NewShopItem	Cornered	False
DT_NewShopItem	X-Cross	False
DT_NewShopItem	X-Arrow Head	False
DT_NewShopItem	Glock17 Threaded Barrel Ifriee	False
DT_NewShopItem	Canted Dot Large	False
DT_NewShopItem	Circle Dot MK3	False
DT_NewShopItem	Dot	False
DT_NewShopItem	Iron Full	False
DT_NewShopItem	Kobra Base Shadow Receiver	False
DT_NewShopItem	Kobra Slide Shadow	False
DT_NewShopItem	Kobra Base IFriee Receiver	False
DT_NewShopItem	Kobra Slide IFriee	False
DT_NewShopItem	Glock17 Base Blood Moon	False
DT_NewShopItem	Glock17 Slide Blood Moon	False
DT_NewShopItem	Glock17 Base Ticket To Hell	False
DT_NewShopItem	Laser Retotec OGL Black	False
DT_NewShopItem	Glock17 Base Abstract	False
DT_NewShopItem	Glock17 Slide Abstract	False
DT_NewShopItem	Glock17 Base Blue Pixel	False
DT_NewShopItem	Glock17 Slide Blue Pixel	False
DT_NewShopItem	Glock17 Base Winter	False
DT_NewShopItem	Glock17 Slide Winter	False
DT_NewShopItem	FNFAL Base Bloody Mary	False
DT_NewShopItem	FNFAL Barrel BloodyMary	False
DT_NewShopItem	FNFAL Base Dirty	False
DT_NewShopItem	FNFAL Barrel Dirty	False
DT_NewShopItem	Knife Base Receiver	False
DT_NewShopItem	Kyoshin Chassis	False
DT_NewShopItem	RC Trataxes Wheel	False
DT_NewShopItem	Trataxes Chassis	False
DT_NewShopItem	M1911 Slide Sand	False
DT_NewShopItem	M1911 Slide Pond	False
DT_NewShopItem	Bundle FNFAL Bone	False
DT_NewShopItem	FNFAL Barrel Bone	False
DT_NewShopItem	RC Kyoshin Shell Transparent	True
DT_NewShopItem	Optic Mount BZen 00	False
DT_NewShopItem	Drone Long Range Device Explosive	False
DT_NewShopItem	Drone Long Range Device Additional Battery	True
DT_NewShopItem	Drone Long Range Device Additional Fragmentation Grenade	True
DT_NewShopItem	Drone Whoop Device Thermal Camera	True
DT_NewShopItem	Drone Whoop Device Decoy Speaker	True
DT_NewShopItem	Drone Whoop Device Additional Battery	False
DT_NewShopItem	RC Trataxes Device Shield	True
DT_NewShopItem	Stock ACSL Carbine Superior	False
DT_NewShopItem	Muzzle M4SD Fake Orange Safety Tip	False
DT_NewShopItem	Muzzle CGS Helios QD Titanium Silencer V20	False
DT_NewShopItem	MP9 Muzzle Brugger Thomet Default	False
DT_NewShopItem	Optic Mount BZen 04	False
DT_NewShopItem	AK47 Base Receiver	False
DT_NewShopItem	CZ-P-09 Threaded Barrel	False
